대학ID,학년도,모집단위,전형명,전형유형,모집인원,지원자수
151,2024,기계공학과,학생부교과(지역인재),학생부교과,13,67
151,2024,기계공학과,학생부종합(일반전형),학생부종합,17,125
151,2024,전기공학과,학생부교과(일반전형),학생부교과,10,68
151,2024,전기공학과,학생부종합(일반전형),학생부종합,12,53
151,2024,전기공학과,학생부종합(지역인재),학생부종합,4,15
151,2024,전자공학부,학생부교과(일반전형),학생부교과,8,46
151,2024,전자공학부,학생부교과(지역인재),학생부교과,9,40
151,2024,전자공학부,학생부종합(일반전형),학생부종합,11,69
151,2024,전자공학부,학생부종합(지역인재),학생부종합,14,68
151,2024,전자공학부,학생부교과(기회균형),학생부교과,3,13
151,2024,컴퓨터공학과,학생부종합(일반전형),학생부종합,19,163
151,2024,컴퓨터공학과,학생부교과(기회균형),학생부교과,2,11
151,2024,건축학부,학생부교과(일반전형),학생부교과,25,66
151,2024,건축학부,학생부교과(지역인재),학생부교과,15,86
151,2024,건축학부,학생부종합(일반전형),학생부종합,19,116
151,2024,건축학부,학생부종합(지역인재),학생부종합,14,85
151,2024,토목공학과,학생부교과(일반전형),학생부교과,11,51
151,2024,토목공학과,학생부교과(지역인재),학생부교과,5,26
151,2024,토목공학과,학생부종합(일반전형),학생부종합,9,63
151,2024,토목공학과,학생부종합(지역인재),학생부종합,12,50
151,2024,토목공학과,학생부교과(기회균형),학생부교과,2,9
151,2024,신소재공학과,학생부교과(일반전형),학생부교과,8,46
151,2024,신소재공학과,학생부교과(지역인재),학생부교과,4,11
151,2024,신소재공학과,학생부종합(일반전형),학생부종합,14,93
151,2024,신소재공학과,학생부종합(지역인재),학생부종합,11,51
151,2024,화학공학과,학생부교과(지역인재),학생부교과,3,12
151,2024,화학공학과,학생부종합(일반전형),학생부종합,18,159
151,2024,화학공학과,학생부교과(기회균형),학생부교과,4,12
151,2024,의예과,학생부교과(일반전형),학생부교과,16,149
151,2024,의예과,학생부종합(일반전형),학생부종합,11,138
151,2024,의예과,학생부종합(지역인재),학생부종합,10,101
151,2024,의예과,학생부교과(기회균형),학생부교과,4,21
151,2024,치의예과,학생부교과(일반전형),학생부교과,9,84
151,2024,치의예과,학생부교과(지역인재),학생부교과,6,93
151,2024,치의예과,학생부종합(일반전형),학생부종합,13,263
151,2024,약학과,학생부교과(지역인재),학생부교과,3,32
151,2024,약학과,학생부종합(일반전형),학생부종합,12,239
151,2024,약학과,학생부종합(지역인재),학생부종합,7,111
151,2024,간호학과,학생부교과(일반전형),학생부교과,13,139
151,2024,간호학과,학생부교과(지역인재),학생부교과,14,116
151,2024,간호학과,학생부종합(일반전형),학생부종합,20,86
151,2024,간호학과,학생부종합(지역인재),학생부종합,3,24
151,2024,국어교육과,학생부종합(일반전형),학생부종합,19,93
151,2024,국어교육과,학생부종합(지역인재),학생부종합,3,22
151,2024,국어교육과,학생부교과(기회균형),학생부교과,2,8
151,2024,체육학과,실기/실적(실기전형),실기/실적,10,56
151,2024,미술학과,실기/실적(실기전형),실기/실적,10,43
151,2024,디자인공학과,실기/실적(실기전형),실기/실적,11,74
151,2025,국어국문학과,학생부교과(일반전형),학생부교과,17,96
151,2025,국어국문학과,학생부교과(지역인재),학생부교과,9,40
151,2025,국어국문학과,학생부종합(일반전형),학생부종합,11,96
151,2025,국어국문학과,학생부종합(지역인재),학생부종합,8,28
151,2025,국어국문학과,학생부교과(기회균형),학생부교과,3,8
151,2025,영어영문학과,학생부교과(일반전형),학생부교과,12,46
151,2025,영어영문학과,학생부교과(지역인재),학생부교과,3,17
151,2025,영어영문학과,학생부종합(일반전형),학생부종합,9,30
151,2025,영어영문학과,학생부종합(지역인재),학생부종합,12,59
151,2025,영어영문학과,학생부교과(기회균형),학생부교과,2,3
151,2025,사학과,학생부교과(일반전형),학생부교과,22,64
151,2025,사학과,학생부교과(지역인재),학생부교과,14,62
151,2025,사학과,학생부종합(일반전형),학생부종합,9,46
151,2025,사학과,학생부종합(지역인재),학생부종합,6,11
151,2025,사학과,학생부교과(기회균형),학생부교과,1,2
151,2025,철학과,학생부교과(일반전형),학생부교과,13,68
151,2025,철학과,학생부교과(지역인재),학생부교과,10,24
151,2025,철학과,학생부종합(일반전형),학생부종합,13,118
151,2025,철학과,학생부종합(지역인재),학생부종합,6,26
151,2025,법학과,학생부교과(일반전형),학생부교과,17,85
151,2025,법학과,학생부교과(지역인재),학생부교과,14,36
151,2025,법학과,학생부종합(일반전형),학생부종합,24,234
151,2025,법학과,학생부교과(기회균형),학생부교과,3,9
151,2025,행정복지학부,학생부교과(일반전형),학생부교과,14,80
151,2025,행정복지학부,학생부교과(지역인재),학생부교과,13,71
151,2025,행정복지학부,학생부종합(일반전형),학생부종합,7,38
151,2025,행정복지학부,학생부종합(지역인재),학생부종합,4,15
151,2025,행정복지학부,학생부교과(기회균형),학생부교과,2,8
151,2025,정치외교학과,학생부교과(지역인재),학생부교과,12,55
151,2025,정치외교학과,학생부종합(일반전형),학생부종합,20,95
151,2025,정치외교학과,학생부종합(지역인재),학생부종합,15,70
151,2025,정치외교학과,학생부교과(기회균형),학생부교과,4,19
151,2025,신문방송학과,학생부교과(일반전형),학생부교과,33,264
151,2025,신문방송학과,학생부교과(지역인재),학생부교과,6,37
151,2025,신문방송학과,학생부종합(일반전형),학생부종합,13,96
151,2025,신문방송학과,학생부종합(지역인재),학생부종합,8,24
151,2025,신문방송학과,학생부교과(기회균형),학생부교과,2,8
151,2025,경영학부,학생부교과(일반전형),학생부교과,18,81
151,2025,경영학부,학생부교과(지역인재),학생부교과,7,36
151,2025,경영학부,학생부종합(일반전형),학생부종합,18,146
151,2025,경영학부,학생부교과(기회균형),학생부교과,3,14
151,2025,경제학과,학생부교과(일반전형),학생부교과,30,166
151,2025,경제학과,학생부교과(지역인재),학생부교과,13,99
151,2025,경제학과,학생부종합(일반전형),학생부종합,18,77
151,2025,경제학과,학생부종합(지역인재),학생부종합,4,23
151,2025,글로벌비즈니스학부,학생부교과(일반전형),학생부교과,27,66
151,2025,글로벌비즈니스학부,학생부교과(지역인재),학생부교과,14,53
151,2025,글로벌비즈니스학부,학생부종합(일반전형),학생부종합,15,173
151,2025,글로벌비즈니스학부,학생부종합(지역인재),학생부종합,13,67
151,2025,수학과,학생부교과(일반전형),학생부교과,29,163
151,2025,수학과,학생부교과(지역인재),학생부교과,11,36
151,2025,수학과,학생부종합(일반전형),학생부종합,15,36
151,2025,수학과,학생부종합(지역인재),학생부종합,17,40
151,2025,물리학과,학생부교과(지역인재),학생부교과,10,52
151,2025,물리학과,학생부종합(일반전형),학생부종합,9,39
151,2025,물리학과,학생부종합(지역인재),학생부종합,12,70
151,2025,물리학과,학생부교과(기회균형),학생부교과,1,4
151,2025,화학과,학생부교과(일반전형),학생부교과,28,168
151,2025,화학과,학생부교과(지역인재),학생부교과,11,32
151,2025,화학과,학생부종합(일반전형),학생부종합,18,113
151,2025,화학과,학생부종합(지역인재),학생부종합,8,26
151,2025,생명과학과,학생부교과(일반전형),학생부교과,14,80
151,2025,생명과학과,학생부교과(지역인재),학생부교과,5,19
151,2025,생명과학과,학생부종합(일반전형),학생부종합,9,73
151,2025,생명과학과,학생부종합(지역인재),학생부종합,11,25
151,2025,생명과학과,학생부교과(기회균형),학생부교과,2,3
151,2025,식품영양학과,학생부교과(일반전형),학생부교과,30,132
151,2025,식품영양학과,학생부교과(지역인재),학생부교과,13,44
151,2025,식품영양학과,학생부종합(일반전형),학생부종합,13,118
151,2025,식품영양학과,학생부종합(지역인재),학생부종합,12,39
151,2025,기계공학과,학생부교과(일반전형),학생부교과,21,96
151,2025,기계공학과,학생부교과(지역인재),학생부교과,13,69
151,2025,기계공학과,학생부종합(일반전형),학생부종합,17,117
151,2025,기계공학과,학생부교과(기회균형),학생부교과,4,13
151,2025,전기공학과,학생부교과(일반전형),학생부교과,10,51
151,2025,전기공학과,학생부종합(일반전형),학생부종합,13,70
151,2025,전기공학과,학생부종합(지역인재),학생부종합,3,10
151,2025,전자공학부,학생부교과(일반전형),학생부교과,8,46
151,2025,전자공학부,학생부교과(지역인재),학생부교과,9,33
151,2025,전자공학부,학생부종합(일반전형),학생부종합,11,71
151,2025,전자공학부,학생부종합(지역인재),학생부종합,16,62
151,2025,전자공학부,학생부교과(기회균형),학생부교과,3,10
151,2025,컴퓨터공학과,학생부교과(일반전형),학생부교과,10,111
151,2025,컴퓨터공학과,학생부종합(일반전형),학생부종합,15,143
151,2025,컴퓨터공학과,학생부종합(지역인재),학생부종합,10,81
151,2025,컴퓨터공학과,학생부교과(기회균형),학생부교과,2,10
151,2025,건축학부,학생부교과(일반전형),학생부교과,20,63
151,2025,건축학부,학생부교과(지역인재),학생부교과,12,60
151,2025,건축학부,학생부종합(일반전형),학생부종합,22,99
151,2025,건축학부,학생부종합(지역인재),학생부종합,14,64
151,2025,토목공학과,학생부교과(일반전형),학생부교과,12,42
151,2025,토목공학과,학생부교과(지역인재),학생부교과,5,23
151,2025,토목공학과,학생부종합(일반전형),학생부종합,9,63
151,2025,토목공학과,학생부종합(지역인재),학생부종합,12,46
151,2025,토목공학과,학생부교과(기회균형),학생부교과,2,10
151,2025,신소재공학과,학생부교과(일반전형),학생부교과,8,53
151,2025,신소재공학과,학생부교과(지역인재),학생부교과,3,10
151,2025,신소재공학과,학생부종합(일반전형),학생부종합,14,96
151,2025,신소재공학과,학생부종합(지역인재),학생부종합,11,32
151,2025,화학공학과,학생부교과(일반전형),학생부교과,28,104
151,2025,화학공학과,학생부교과(지역인재),학생부교과,3,15
151,2025,화학공학과,학생부종합(일반전형),학생부종합,17,163
151,2025,화학공학과,학생부교과(기회균형),학생부교과,3,8
151,2025,의예과,학생부교과(일반전형),학생부교과,16,120
151,2025,의예과,학생부종합(일반전형),학생부종합,11,146
151,2025,의예과,학생부종합(지역인재),학생부종합,10,90
151,2025,의예과,학생부교과(기회균형),학생부교과,4,25
151,2025,치의예과,학생부교과(일반전형),학생부교과,9,59
151,2025,치의예과,학생부교과(지역인재),학생부교과,6,89
151,2025,치의예과,학생부종합(일반전형),학생부종합,13,183
151,2025,약학과,학생부교과(일반전형),학생부교과,10,94
151,2025,약학과,학생부교과(지역인재),학생부교과,3,23
151,2025,약학과,학생부종합(일반전형),학생부종합,13,268
151,2025,약학과,학생부종합(지역인재),학생부종합,7,81
151,2025,간호학과,학생부교과(일반전형),학생부교과,10,126
151,2025,간호학과,학생부교과(지역인재),학생부교과,12,91
151,2025,간호학과,학생부종합(일반전형),학생부종합,17,82
151,2025,간호학과,학생부종합(지역인재),학생부종합,3,27
151,2025,국어교육과,학생부교과(일반전형),학생부교과,27,104
151,2025,국어교육과,학생부종합(일반전형),학생부종합,23,125
151,2025,국어교육과,학생부종합(지역인재),학생부종합,4,26
151,2025,국어교육과,학생부교과(기회균형),학생부교과,1,5
151,2025,체육학과,실기/실적(실기전형),실기/실적,10,58
151,2025,미술학과,실기/실적(실기전형),실기/실적,9,34
151,2025,디자인공학과,실기/실적(실기전형),실기/실적,11,107
151,2026,국어국문학과,학생부교과(일반전형),학생부교과,17,72
151,2026,국어국문학과,학생부교과(지역인재),학생부교과,9,36
151,2026,국어국문학과,학생부종합(일반전형),학생부종합,13,111
151,2026,국어국문학과,학생부종합(지역인재),학생부종합,8,27
151,2026,국어국문학과,학생부교과(기회균형),학생부교과,3,11
151,2026,영어영문학과,학생부교과(일반전형),학생부교과,12,37
151,2026,영어영문학과,학생부교과(지역인재),학생부교과,2,12
151,2026,영어영문학과,학생부종합(일반전형),학생부종합,9,30
151,2026,영어영문학과,학생부교과(기회균형),학생부교과,2,2
151,2026,사학과,학생부교과(일반전형),학생부교과,22,71
151,2026,사학과,학생부교과(지역인재),학생부교과,15,82
151,2026,사학과,학생부종합(일반전형),학생부종합,9,50
151,2026,사학과,학생부교과(기회균형),학생부교과,1,1
151,2026,법학과,학생부교과(지역인재),학생부교과,14,48
151,2026,법학과,학생부종합(일반전형),학생부종합,24,219
151,2026,법학과,학생부교과(기회균형),학생부교과,3,10
151,2026,행정복지학부,학생부교과(일반전형),학생부교과,13,70
151,2026,행정복지학부,학생부교과(지역인재),학생부교과,13,74
151,2026,행정복지학부,학생부종합(일반전형),학생부종합,7,43
151,2026,행정복지학부,학생부종합(지역인재),학생부종합,5,15
151,2026,행정복지학부,학생부교과(기회균형),학생부교과,2,9
151,2026,정치외교학과,학생부종합(일반전형),학생부종합,20,86
151,2026,정치외교학과,학생부종합(지역인재),학생부종합,15,91
151,2026,정치외교학과,학생부교과(기회균형),학생부교과,4,19
151,2026,신문방송학과,학생부교과(일반전형),학생부교과,33,319
151,2026,신문방송학과,학생부교과(지역인재),학생부교과,6,42
151,2026,신문방송학과,학생부종합(일반전형),학생부종합,13,108
151,2026,신문방송학과,학생부종합(지역인재),학생부종합,6,22
151,2026,신문방송학과,학생부교과(기회균형),학생부교과,3,12
151,2026,경영학부,학생부교과(일반전형),학생부교과,17,93
151,2026,경영학부,학생부교과(지역인재),학생부교과,7,35
151,2026,경영학부,학생부종합(일반전형),학생부종합,18,141
151,2026,경영학부,학생부교과(기회균형),학생부교과,3,20
151,2026,경제학과,학생부교과(지역인재),학생부교과,11,67
151,2026,경제학과,학생부종합(일반전형),학생부종합,18,100
151,2026,경제학과,학생부종합(지역인재),학생부종합,4,35
151,2026,글로벌비즈니스학부,학생부교과(일반전형),학생부교과,27,90
151,2026,글로벌비즈니스학부,학생부교과(지역인재),학생부교과,14,58
151,2026,글로벌비즈니스학부,학생부종합(일반전형),학생부종합,15,187
151,2026,글로벌비즈니스학부,학생부종합(지역인재),학생부종합,12,76
151,2026,수학과,학생부교과(일반전형),학생부교과,29,167
151,2026,수학과,학생부교과(지역인재),학생부교과,11,30
151,2026,수학과,학생부종합(일반전형),학생부종합,18,53
151,2026,수학과,학생부종합(지역인재),학생부종합,17,43
151,2026,물리학과,학생부교과(지역인재),학생부교과,12,68
151,2026,물리학과,학생부종합(일반전형),학생부종합,9,40
151,2026,물리학과,학생부종합(지역인재),학생부종합,12,59
151,2026,물리학과,학생부교과(기회균형),학생부교과,2,11
151,2026,화학과,학생부교과(일반전형),학생부교과,33,185
151,2026,화학과,학생부교과(지역인재),학생부교과,11,32
151,2026,화학과,학생부종합(일반전형),학생부종합,18,121
151,2026,생명과학과,학생부교과(일반전형),학생부교과,14,95
151,2026,생명과학과,학생부교과(지역인재),학생부교과,6,29
151,2026,생명과학과,학생부종합(일반전형),학생부종합,9,66
151,2026,생명과학과,학생부종합(지역인재),학생부종합,11,33
151,2026,생명과학과,학생부교과(기회균형),학생부교과,1,2
151,2026,식품영양학과,학생부교과(일반전형),학생부교과,34,178
151,2026,식품영양학과,학생부교과(지역인재),학생부교과,13,38
151,2026,식품영양학과,학생부종합(일반전형),학생부종합,10,102
151,2026,식품영양학과,학생부종합(지역인재),학생부종합,11,36
151,2026,기계공학과,학생부교과(일반전형),학생부교과,21,105
151,2026,기계공학과,학생부교과(지역인재),학생부교과,12,60
151,2026,기계공학과,학생부종합(일반전형),학생부종합,17,121
151,2026,기계공학과,학생부교과(기회균형),학생부교과,4,14
151,2026,전기공학과,학생부교과(일반전형),학생부교과,10,48
151,2026,전기공학과,학생부종합(일반전형),학생부종합,13,58
151,2026,전기공학과,학생부종합(지역인재),학생부종합,4,16
151,2026,전자공학부,학생부교과(일반전형),학생부교과,8,47
151,2026,전자공학부,학생부교과(지역인재),학생부교과,8,38
151,2026,전자공학부,학생부종합(일반전형),학생부종합,11,76
151,2026,전자공학부,학생부종합(지역인재),학생부종합,18,79
151,2026,전자공학부,학생부교과(기회균형),학생부교과,3,12
151,2026,컴퓨터공학과,학생부교과(일반전형),학생부교과,12,146
151,2026,컴퓨터공학과,학생부종합(일반전형),학생부종합,17,159
151,2026,컴퓨터공학과,학생부종합(지역인재),학생부종합,10,68
151,2026,컴퓨터공학과,학생부교과(기회균형),학생부교과,2,10
151,2026,건축학부,학생부교과(일반전형),학생부교과,20,63
151,2026,건축학부,학생부교과(지역인재),학생부교과,12,67
151,2026,건축학부,학생부종합(일반전형),학생부종합,26,115
151,2026,건축학부,학생부종합(지역인재),학생부종합,15,92
151,2026,토목공학과,학생부교과(일반전형),학생부교과,13,77
151,2026,토목공학과,학생부교과(지역인재),학생부교과,4,23
151,2026,토목공학과,학생부종합(일반전형),학생부종합,9,84
151,2026,토목공학과,학생부종합(지역인재),학생부종합,12,57
151,2026,토목공학과,학생부교과(기회균형),학생부교과,3,16
151,2026,신소재공학과,학생부교과(일반전형),학생부교과,8,54
151,2026,신소재공학과,학생부교과(지역인재),학생부교과,3,11
151,2026,신소재공학과,학생부종합(일반전형),학생부종합,14,96
151,2026,화학공학과,학생부교과(일반전형),학생부교과,28,138
151,2026,화학공학과,학생부교과(지역인재),학생부교과,3,17
151,2026,화학공학과,학생부종합(일반전형),학생부종합,17,169
151,2026,화학공학과,학생부교과(기회균형),학생부교과,3,6
151,2026,의예과,학생부교과(일반전형),학생부교과,16,154
151,2026,의예과,학생부종합(일반전형),학생부종합,11,196
151,2026,의예과,학생부종합(지역인재),학생부종합,11,137
151,2026,의예과,학생부교과(기회균형),학생부교과,4,21
151,2026,치의예과,학생부교과(일반전형),학생부교과,9,80
151,2026,치의예과,학생부교과(지역인재),학생부교과,6,89
151,2026,치의예과,학생부종합(일반전형),학생부종합,13,268
151,2026,약학과,학생부교과(일반전형),학생부교과,10,119
151,2026,약학과,학생부교과(지역인재),학생부교과,3,32
151,2026,약학과,학생부종합(일반전형),학생부종합,14,282
151,2026,간호학과,학생부교과(일반전형),학생부교과,8,95
151,2026,간호학과,학생부교과(지역인재),학생부교과,10,109
151,2026,간호학과,학생부종합(일반전형),학생부종합,17,100
151,2026,간호학과,학생부종합(지역인재),학생부종합,3,32
151,2026,국어교육과,학생부교과(일반전형),학생부교과,27,107
151,2026,국어교육과,학생부종합(일반전형),학생부종합,23,128
151,2026,국어교육과,학생부종합(지역인재),학생부종합,3,26
151,2026,국어교육과,학생부교과(기회균형),학생부교과,1,5
151,2026,체육학과,실기/실적(실기전형),실기/실적,10,57
151,2026,미술학과,실기/실적(실기전형),실기/실적,9,52
151,2026,디자인공학과,실기/실적(실기전형),실기/실적,11,85
151,2026,첨단산업공학과,학생부교과(일반전형),학생부교과,20,174
151,2026,첨단산업공학과,학생부교과(지역인재),학생부교과,11,44
151,2026,첨단산업공학과,학생부종합(일반전형),학생부종합,19,93
153,2024,국어국문학과,학생부교과(지역균형),학생부교과,10,116
153,2024,국어국문학과,학생부종합(CAU융합형인재),학생부종합,14,303
153,2024,국어국문학과,학생부종합(기회균형),학생부종합,1,6
153,2024,영어영문학과,학생부교과(지역균형),학생부교과,12,68
153,2024,영어영문학과,학생부종합(CAU융합형인재),학생부종합,6,68
153,2024,영어영문학과,논술(논술전형),논술,7,579
153,2024,영어영문학과,학생부종합(기회균형),학생부종합,3,14
153,2024,영어영문학과,학생부종합(농어촌),학생부종합,3,27
153,2024,독일어문학전공,학생부종합(CAU융합형인재),학생부종합,19,171
153,2024,독일어문학전공,학생부종합(CAU탐구형인재),학생부종합,4,34
153,2024,독일어문학전공,논술(논술전형),논술,3,193
153,2024,프랑스어문학전공,학생부교과(지역균형),학생부교과,8,69
153,2024,프랑스어문학전공,학생부종합(CAU융합형인재),학생부종합,14,116
153,2024,프랑스어문학전공,논술(논술전형),논술,8,288
153,2024,프랑스어문학전공,학생부종합(기회균형),학생부종합,1,5
153,2024,프랑스어문학전공,학생부종합(농어촌),학생부종합,3,14
153,2024,철학과,학생부교과(지역균형),학생부교과,7,47
153,2024,철학과,학생부종합(CAU융합형인재),학생부종합,25,373
153,2024,철학과,논술(논술전형),논술,14,964
153,2024,철학과,학생부종합(기회균형),학생부종합,1,6
153,2024,역사학과,학생부교과(지역균형),학생부교과,12,74
153,2024,역사학과,학생부종합(CAU융합형인재),학생부종합,9,162
153,2024,정치국제학과,학생부교과(지역균형),학생부교과,13,129
153,2024,정치국제학과,학생부종합(CAU융합형인재),학생부종합,22,244
153,2024,정치국제학과,논술(논술전형),논술,5,337
153,2024,정치국제학과,학생부종합(기회균형),학생부종합,4,43
153,2024,정치국제학과,학생부종합(농어촌),학생부종합,2,22
153,2024,공공인재학부,학생부교과(지역균형),학생부교과,11,72
153,2024,공공인재학부,학생부종합(CAU융합형인재),학생부종합,8,238
153,2024,공공인재학부,학생부종합(CAU탐구형인재),학생부종합,5,36
153,2024,공공인재학부,논술(논술전형),논술,11,913
153,2024,심리학과,학생부교과(지역균형),학생부교과,4,31
153,2024,심리학과,논술(논술전형),논술,7,367
153,2024,문헌정보학과,학생부교과(지역균형),학생부교과,8,83
153,2024,문헌정보학과,학생부종합(CAU융합형인재),학생부종합,9,93
153,2024,문헌정보학과,학생부종합(기회균형),학생부종합,1,7
153,2024,문헌정보학과,학생부종합(농어촌),학생부종합,3,20
153,2024,사회복지학부,학생부교과(지역균형),학생부교과,4,47
153,2024,사회복지학부,학생부종합(CAU융합형인재),학생부종합,20,352
153,2024,사회복지학부,논술(논술전형),논술,13,874
153,2024,사회복지학부,학생부종합(기회균형),학생부종합,1,11
153,2024,미디어커뮤니케이션학부,학생부종합(CAU융합형인재),학생부종합,14,237
153,2024,미디어커뮤니케이션학부,학생부종합(CAU탐구형인재),학생부종합,3,45
153,2024,미디어커뮤니케이션학부,논술(논술전형),논술,10,838
153,2024,미디어커뮤니케이션학부,학생부종합(기회균형),학생부종합,1,11
153,2024,미디어커뮤니케이션학부,학생부종합(농어촌),학생부종합,2,19
153,2024,도시계획·부동산학과,학생부교과(지역균형),학생부교과,13,111
153,2024,도시계획·부동산학과,학생부종합(CAU융합형인재),학생부종합,14,241
153,2024,도시계획·부동산학과,논술(논술전형),논술,10,604
153,2024,도시계획·부동산학과,학생부종합(기회균형),학생부종합,1,12
153,2024,경영학부,학생부교과(지역균형),학생부교과,6,36
153,2024,경영학부,학생부종합(CAU융합형인재),학생부종합,13,164
153,2024,경영학부,학생부종합(기회균형),학생부종합,4,58
153,2024,경영학부,학생부종합(농어촌),학생부종합,2,20
153,2024,경제학부,학생부종합(CAU융합형인재),학생부종합,8,192
153,2024,경제학부,논술(논술전형),논술,7,283
153,2024,경제학부,학생부종합(기회균형),학생부종합,1,5
153,2024,응용통계학과,학생부교과(지역균형),학생부교과,9,56
153,2024,응용통계학과,학생부종합(CAU융합형인재),학생부종합,9,98
153,2024,응용통계학과,논술(논술전형),논술,10,273
153,2024,응용통계학과,학생부종합(농어촌),학생부종합,2,18
153,2024,광고홍보학과,학생부교과(지역균형),학생부교과,7,72
153,2024,광고홍보학과,학생부종합(CAU융합형인재),학생부종합,9,202
153,2024,광고홍보학과,논술(논술전형),논술,7,737
153,2024,물리학과,학생부교과(지역균형),학생부교과,13,102
153,2024,물리학과,학생부종합(CAU융합형인재),학생부종합,6,128
153,2024,물리학과,논술(논술전형),논술,12,568
153,2024,물리학과,학생부종합(기회균형),학생부종합,4,37
153,2024,물리학과,학생부종합(농어촌),학생부종합,1,9
153,2024,화학과,학생부교과(지역균형),학생부교과,5,38
153,2024,화학과,학생부종합(CAU융합형인재),학생부종합,9,148
153,2024,화학과,학생부종합(기회균형),학생부종합,2,20
153,2024,화학과,학생부종합(농어촌),학생부종합,1,5
153,2024,생명과학과,학생부교과(지역균형),학생부교과,4,38
153,2024,생명과학과,학생부종합(CAU융합형인재),학생부종합,13,120
153,2024,생명과학과,학생부종합(CAU탐구형인재),학생부종합,7,97
153,2024,생명과학과,논술(논술전형),논술,9,575
153,2024,생명과학과,학생부종합(기회균형),학생부종합,1,6
153,2024,수학과,학생부교과(지역균형),학생부교과,12,82
153,2024,수학과,학생부종합(CAU융합형인재),학생부종합,13,157
153,2024,수학과,학생부종합(CAU탐구형인재),학생부종합,8,94
153,2024,수학과,논술(논술전형),논술,12,723
153,2024,수학과,학생부종합(기회균형),학생부종합,1,7
153,2024,사회기반시스템공학부,학생부종합(CAU융합형인재),학생부종합,7,141
153,2024,사회기반시스템공학부,학생부종합(CAU탐구형인재),학생부종합,6,57
153,2024,사회기반시스템공학부,학생부종합(농어촌),학생부종합,2,24
153,2024,건축학부,학생부교과(지역균형),학생부교과,5,54
153,2024,건축학부,학생부종합(CAU융합형인재),학생부종합,13,239
153,2024,건축학부,학생부종합(기회균형),학생부종합,1,9
153,2024,화학신소재공학부,학생부교과(지역균형),학생부교과,13,81
153,2024,화학신소재공학부,학생부종합(CAU융합형인재),학생부종합,21,482
153,2024,화학신소재공학부,학생부종합(CAU탐구형인재),학생부종합,9,79
153,2024,화학신소재공학부,논술(논술전형),논술,11,794
153,2024,화학신소재공학부,학생부종합(기회균형),학생부종합,4,54
153,2024,화학신소재공학부,학생부종합(농어촌),학생부종합,1,12
153,2024,기계공학부,학생부교과(지역균형),학생부교과,10,64
153,2024,기계공학부,학생부종합(CAU융합형인재),학생부종합,15,390
153,2024,기계공학부,학생부종합(CAU탐구형인재),학생부종합,8,76
153,2024,기계공학부,논술(논술전형),논술,3,239
153,2024,전자전기공학부,학생부교과(지역균형),학생부교과,6,50
153,2024,전자전기공학부,학생부종합(CAU융합형인재),학생부종합,6,75
153,2024,전자전기공학부,학생부종합(CAU탐구형인재),학생부종합,4,34
153,2024,전자전기공학부,학생부종합(기회균형),학생부종합,4,34
153,2024,전자전기공학부,학생부종합(농어촌),학생부종합,1,11
153,2024,소프트웨어학부,학생부교과(지역균형),학생부교과,14,237
153,2024,소프트웨어학부,학생부종합(CAU융합형인재),학생부종합,9,215
153,2024,소프트웨어학부,학생부종합(CAU탐구형인재),학생부종합,6,77
153,2024,소프트웨어학부,학생부종합(기회균형),학생부종합,1,14
153,2024,AI학과,학생부교과(지역균형),학생부교과,4,38
153,2024,AI학과,학생부종합(CAU융합형인재),학생부종합,15,558
153,2024,약학부,학생부종합(CAU융합형인재),학생부종합,8,316
153,2024,약학부,학생부종합(CAU탐구형인재),학생부종합,4,99
153,2024,약학부,논술(논술전형),논술,4,498
153,2024,의학부,학생부종합(CAU융합형인재),학생부종합,6,276
153,2024,의학부,학생부종합(CAU탐구형인재),학생부종합,3,78
153,2024,의학부,논술(논술전형),논술,5,687
153,2024,의학부,학생부종합(기회균형),학생부종합,2,52
153,2024,간호학과,학생부교과(지역균형),학생부교과,10,240
153,2024,간호학과,학생부종합(CAU융합형인재),학생부종합,6,73
153,2024,간호학과,논술(논술전형),논술,11,1009
153,2024,유아교육과,학생부교과(지역균형),학생부교과,12,123
153,2024,유아교육과,학생부종합(CAU융합형인재),학생부종합,14,170
153,2024,유아교육과,학생부종합(CAU탐구형인재),학생부종합,4,75
153,2024,유아교육과,학생부종합(기회균형),학생부종합,1,15
153,2024,체육교육과,실기/실적(실기형),실기/실적,17,382
153,2024,디자인학부,실기/실적(실기형),실기/실적,28,415
153,2024,공연영상창작학부,실기/실적(실기형),실기/실적,13,163
153,2025,국어국문학과,학생부교과(지역균형),학생부교과,10,82
153,2025,국어국문학과,학생부종합(CAU융합형인재),학생부종합,14,310
153,2025,국어국문학과,학생부종합(기회균형),학생부종합,1,4
153,2025,영어영문학과,학생부교과(지역균형),학생부교과,10,69
153,2025,영어영문학과,학생부종합(CAU융합형인재),학생부종합,6,63
153,2025,영어영문학과,논술(논술전형),논술,7,422
153,2025,영어영문학과,학생부종합(기회균형),학생부종합,4,14
153,2025,영어영문학과,학생부종합(농어촌),학생부종합,3,24
153,2025,독일어문학전공,학생부종합(CAU융합형인재),학생부종합,19,188
153,2025,독일어문학전공,학생부종합(CAU탐구형인재),학생부종합,5,49
153,2025,독일어문학전공,논술(논술전형),논술,3,181
153,2025,프랑스어문학전공,학생부교과(지역균형),학생부교과,9,105
153,2025,프랑스어문학전공,학생부종합(CAU융합형인재),학생부종합,16,171
153,2025,프랑스어문학전공,논술(논술전형),논술,6,209
